ซีรี่ย์เกาเรื่องไหนบทดี Netflix ช้าตลอด บางเรื่องไม่เข้าสักที เบี่ย Netflix	neg
ตั้งแต่แพ้โฟมอินนิสฟรี กูก็ไม่เสี่ยงใช้โฟมละ ล้างน้ำป่าวแม่ง หน้าใสขึ้นเลย	neg
ตามข่าวถ้าให้เลือกซื้อผมคงไปคัมรี่หน้าปลาวาฬแหละครับ แอคคอร์ดมันดูแหม่งชอบกล	neg
ถ้าคันหลังคือ ฟอจูนเนอร์ในยามค่ำคืน ใส่เกียร์ R เลยครับ 555555 แยงตาชิบ	neg
ทีตอนเป็นรัฐบาลไม่เคยเห็นอยากจะขึ้นค่าแรง แถมบ่นอีกว่าค่าแรงแพง ใครจะมาลงทุน	neg
น้ำหอม dior กลิ่นพี่จุนนี่ว่ากลิ่นเปรี้ยวอะ5555555555 จมูกฉันไม่ดีเร้ออย่างไร	neg
นิสสันนี่ส่วนแบ่งตลาดทั่วโลกอันดับ1นี่ครับ แต่ถ้าในประเทศไทยสู้เจ้าอื่นไม่ได้	neg
นี่ งง ตรรกะคนประเภทหนึ่งประเทศเกิดภัยพิบัติแต่โทษการเมือง งงใน งง พายุปาปึก	neg
นี้แฟนรอcivicตัวใหม่ปีนี้ออก ก็ว่าจะขายmazda3ทิ้งเหมือนกัน แค่ทำสียังลำบากเลย	neg
ไปกินก้อรอนานมากตั้ง7คิวไม่เห็นพนักงานสนใจอะไรเลยอุตส่าชวนเพื่อนไปเสียเวลามาก	neg
ไปกินสาขาโรบินสันกาญจนบุรีของไม่เติมพอขอบ่อยก้อชักสีหน้าขนาดราคา379นะค่ะ	neg
มาเปิดสาขาที่กระบี่สักทีเหอะก๊อน อยากกินมาก เบื่อจะต้องไปหากินที่จังหวัดอื่น	neg
มาเรียนเชียงใหม่ก็นึกว่าอากาศจะดี เป็น pm 25 อันดับ2ของประเทศเฉยเลย ภูมิแพ้	neg
เมื่อคืน285 black ยูงทอง เหล้าขาว ไอ้เหี้ยยยยยยยยยยยยยยยกุวาร์ปได้ไงส้นตีนมาก	neg
เมื่อวันศุกร์ไปกินที่สาขาบิ๊กซีมหาชัย คิดตังค์มาไม่ใช่ราคา 299 เป็นราคาปกติ	neg
ไม่ได้ทานสเมอร์นอฟซะนาน นานจนลืมไปว่าตัวเองทานไม่ได้ เช้าขึ้นมาคือบับ ฮือออ	neg
ยังไม่ทันได้เลือกตั้ง ก็ออกมาสตาร์ทรถถังรอซะแล้ว  หนักแผ่นดิน เลือกตั้ง62	neg
รถฮุนไดที่CBXโฆษณายอดจองเกิน โอ้โหอิเหี้ย นั่นรถนะไม่ใช่คันถูก ยอม	neg
รีวิวชาชีสเอ็มเค กล้าเรียกตัวเองว่าชาชีสหรอ5555555555555555555555555555555555	neg
เราใช้ตัวนี้จ้าของ sivanna ใช้มาสองปีแล้ว เคยเปลี่ยนใจไปลิปแมตซ์ แต่ไม่รอด555	neg
เรื่องเมื่อกี้ จุดเกิดเหตุ แสนสิริเลาจ์ สยามพารากอน ท่าทางจะมีปัญหาทางจิต	neg
เศร้า เป็นคนที่ใช้คีลไม่ได้ แพ้ทุกตัว ใช้ละสิวมาเลยอย่างเร็ว งงหนังหน้าตัวเอง	neg
สรุปวันนั้นมันสีส้มหรือสีแดงว้ะไม่เมานะแค่สปายไม่กี่ขวดเองอหมืดเกินไปรึเปล่า	neg
หงษ์ทอง แม่งทำเอาปวดหัวตั้งแต่เมื่อวานยันวันนี้เลยว่ะ นี่นอนตั้งแต่ สี่ทุ่มนะ	neg
ไหนก็จะวันเกิดละ ขอโฟมล้างหน้าของอินนิสฟรีสักหลอดเถอะ5555 หน้าเหี้ยมากตอนนี้	neg
อหแบบคนมันถึงไม่อยากเสียภาษีไง อีดอกกกก นี่ถ้าเอามาอุดหนุน bts mrt ยังดีกว่า	neg
อะไรคือการกินสเมอร์นอฟรสใหม่ที่รสชาติเหมือนยาแก้ไอไปหนึ่งกระป๋อง แล้วเมา 5555	neg
อินนิสฟรีคือโปรโมชั่นเยอะมาก อินี่ตาวาวว นั้นก็ลดนี่ก็ลด ป่าวจ้าา โกหก ล้องงง	neg
อีเหี้ยกุป่ะ ที่บาบีก้อนหยิบมาให้ เดี๋ยวกลับไปดูให้แปป ในรถมืดมากกุมองไม่เห็ร	neg
ฮื้ออออ เค้าสับเพร่า เค้าสับเพร่าาาาา เค้าจ่ายเต็มมมมม แต่อร่อยเด้ออออ ฮื้อออ	neg
mazda 2 ดีเซล ที่มีปัญหาเครื่องสั่น mazda cx5 น้ำดัน เกิดจากอะไร ตามข่าวมาครับ	neg
Mazda ฟ้องเรียกเงิน 95 ล้านบาท กับคนใช้ CX5 ที่ไปประท้วงปัญหา ในงานMotor Expo	neg
Vios 2004 เซ็นทรัลล็อค แอร์ ไฟเลี้ยว ไฟเบรค ไม่ทำงาน แต่สตาร์ทติด Toyota_Vios	neg
กูว่าอยู่น้ำสิงห์ทำไมมันสีแปลก กูสาบานว่าจะไม่แดกอีกเลยจนกว่าจะเป็นสีบริสุทธิ์	neg
เข้าตั้งแต่ร้านเปิดค่ะ ถามพนักงานว่าวันนี้มีโปรหรือมีอะไรพิเศษมั้ย บอกไม่มีค่ะ	neg
ควยบุหรี่ไฟฟ้าอยู่ในรถยึดรถด้วยแล้วถ้าบุหรี่ไฟฟ้าอยู่ในบ้านจะยึดบ้านด้วยไหมว่ะ	neg
แค่เคลียร์รถแท็กซี่ วินมอไซต์ รถเม ไรงี้ได้ชีวิตในกทมจะมีความสุขเพิ่มขึ้นล้าน%	neg
งานเข้า มาสด้า ฟ้องลูกค้า เรียกค่าเสียหาย 95 ล้าน แจงเหตุผลทำไมถึงฟ้อง	neg
จริงครับ ทำผมอึ่งไปเลยตรงที่สธออกมาตอบว่าไม่เป็นความจริง หน้าด้านมาก	neg
ชั้นจะเปนทาสเทอตะหลอดไปอินนิสฟรี ชั้นจะเลิกใช้คุชชั่นเดอะเฟสชอปตอนนี้เดี๋ยวนี้	neg
ตำรวจชุดจับกุมมันรู้กฎหมายมากเเค่ไหนจับบุหรี่ไฟฟ้าพอเข้าใจแต่ยึดรถนี่ไม่เข้าใจ	neg
ถามพนังงานว่าจะดำเนินการคืนตังได้เมื่อไหร่ บอกไม่ทราบต้องรอเจ้าหน้าที่ติดต่อมา	neg
ทีอย่างอื่นไม่เสียภาสีไม่เห็นโดนแบบนี้บ้างเลย แต่บุหรี่ไฟฟ้าทำมายมันถึงโดนเอา	neg
นิสสัน ของแต่งมีไม่มากครับ Navara มีแต่ Nitrocharger sport ตัวโช๊คสีเหลืองครับ	neg
นี่เป็นคนเดียวหรือเปล่าที่สภาพหน้าไม่สามารถใช้กานิเย่ได้ สิวเหอขึ้นทันทีเลย	neg
นี่หนูต้องทำงานแลกเงินวันละสองร้อยกว่าบาทกี่วันถึงจะกินข้าวที่โชว์ดีซีได้หรอคะ	neg
แบบอีลตร้าสลิม แพงมากแต่ต้องใช้ เพราะร้อนแพ้ผ้าอนามัย ผิ่นขึ้นก้น ทรมานมาก555	neg
ประเทศไทย รัฐบาลไม่รักสุขภาพของประชาชนเลย มีทางเลือกที่ดีกว่าก็ควรจะรับฟังบ้าง	neg
ไป ShowDC มาค่ะ  ถ้าห้างยังไม่เสร็จซะขนาดนี้ยังไม่ต้องรีบเปิดก็ได้นะ	neg
ไปกินที่เซ็นทรัลเวิล์ดมา ราคาก็แพงชั้นธรรมดา แถมไม่ได้ของขวัญวันเด็กอีก แย่มาก	neg
พรรคพลังประชารัฐ ถ้าได้และน่าจะได้เพราะเป็นพรรคของคสช คนนี้ก็จะได้เป็นนายกอีก	neg
พรรคเพื่อธรรม ยังอยู่อีกหรอ ไม่เจ๊ง  (พรรค เพื่อไทย เพื่อชาติ ไทยรักษาชาติ)	neg
ไม่ไปกินอีกแระสาขาโลตัสอุบล บริการไม่ดีเลย จ่ายตังค์นะ ไม่ได้ขอกินฟรีเด้อ	neg
วันก่อนไปกินก้อน ก้อนเปลี่ยนไป ก้อนใช้มะนาวปลอม เหม็นเหมือนน้ำยาทำความสะอาดเลย	neg
เห็นคุณองซัด smirnoff แอปเปิ้ล แล้วก็คิดถึงตอนตอนตัวเองซัดละตื่นมาแดงไปทั้งตัว	neg
อันที่จริงก็ไม่ชอบกินเบียร์นะ ขมคอมาก แสบคอแต่พอได้ คืนนี้ลีโอกับพี่มั้ยน้อง	neg
อิเวนแสงโสมเมื่อคืนคือเอาตายมากแต่ทุกคนคือมาเรียนทัน8โมงนี่แหละอนาคตหมอของชาติ	neg
อีแป้งพอกศรีจันทร์นี่กระดิกหน้าไม่ได้เลยสัส กระดิกทีแป้งร่วงอย่างกับหิมะตกเมษา	neg
เออ เนี่ยรอสายอยู่ นานชิบหาย ของบัวหลวง รอสายนานมากค่ะ ปรับปรุงด้วยนะคะถ้าเห็น	neg
Honda Civic TypeR มาเฉลยความลับของท่อไอเสีย 3 ช่อง จะทำมาเพื่ออะไร มีคำตอบแล้ว	neg
ก้อนรีบปรับปรุงเลยนะ นี่กินประจำ แต่ตอนนี้ไม่กล้าอะมันนึกถึงภาพ	neg
คนเราจะอยากสะสมผ้าอนามัยไปเพื่ออะไร Cr บอกให้มันปรับปรุงอยุดยาด้วยเตาปิ้งไม่มี	neg
ความเลวร้ายค่อเปิดดูตอนใกล้เที่ยงคืน MK สาขาไหนเปิด 24 ชั่วโมงไหมจะไปกิน	neg
ชอบทานมากคะ แต่เดี๋ยวนี้ราคาสูงขึ้นเยอะเลยคะ ฝากดูราคาให้เข้ากับปริมาณเซททีนะคะ	neg
ใช้มึงปราบม้ากับไอให้หมดก่อนเถอะยังใงก็มีแต่กูพูดไม่ได้กูกลัวตายกูหว่งลูกหลานกู	neg
เดี๋ยวนี้mkเอาเศษผักมาขายด้วยหรอคับ สาขายูเนี่ยนมอลล์ เศษฟักทอง mkrestaurants	neg
ตอนแรกก็กินแบบชิล เรดแม่งไม่ค่อยบาดคอ แต่ตอนอ้วกนี้บาดคอกูมาก น้ำหู น้ำตามาหมด	neg
แต่นี่ไม่ชอบเบียร์ช้างอะ รสชาติเหี้ย เหี้ยหมดเพราะไม่ชอบกิน ชอบพวกคอกเทลมากกว่า	neg
แถวโชว์ดีซีแม่วไม่มีรถเมล์ไหนที่พากูไปถึงบ้านเลยเหรอวะ เบื่ออออออออ เบื่อชิบหาย	neg
น่าจะระบุเวลาด้วยนะ หรือให้บริการทั้งวัน แต่ไม่น่าใช่ เพราะมีคำว่า Lunch อยู่อะ	neg
บุ๋มชอบของการ์นิเย่สีเหลืองค่ะ เช็ดสะอาดดี ผิวไม่แห้ง แต่กลิ่นน้ำหอมแรงไปนิสจ้า	neg
ไปกินมาไม่เห็นให้เลยค่ะกินหมดไป1380บาท มีเด็กไปอายุ8ขวบ สาขาโลตัสศรีนครินทร์ค่ะ	neg
พนักงานบิวตี้บุฟเฟต์มองหน้าเหมือนอยากมีเรื่องกะกูอะ เอ๊ะหรือเขาเห็นกูสวย อะอภัย	neg
มันได้เห็น มันก็จะบอกว่า บริษัทผู้ผลิตจ้างมาพูด มุกเดิม ของไอ้หมอ ปญอ ขวางโลก	neg
มาก นี้เพิ่งคุยกันพอเรียกกูเจ๊กูสั่งเบียร์สิงห์มาแดกเลยไอ้เหี้ย ย้อมใจ กุเสียใจ	neg
มีประจำเดือนทีไร ไม่อยากจะคิด แพ้ผื่นขึ้นทุกที ต้องลองเปลี่ยนมาใช้ลอรีเอะดูแล้ว	neg
เมื่อคืนไปกินบริการแย่มากค่ะ น้ำจิ้มก็ไม่ได้น้ำซุปก็รอนาน น้ำชาก็กว่าจะเติมให้	neg
เมื่อไหร่จะพัฒนา ยิ่งใช้ ยิ่งช้า โทรไปก้อเฉย ต้องให้ทำไง ต้องให้ย้ายค่ายใช่มั้ย	neg
เราจะต้องมาทรมานกับอาการผ้าอนามัยบาดในทุกเดือนเลยหรอวะ ฮืออออออ แดงหมดแล้วเด้อ	neg
เริ่มเบื่อการไทน์อินโฆษณาDrJillในรายการทีวีละ คือเยอะเกิน แถมบางทีก็ดูไม่เนียน	neg
วันนี้ก็จัดหมี่หยกกับเป็ดย่างเอ็มเคไปแบบเน้นค่ะ ตอนนี้นอนปวดท้องอยู่ แง	neg
วีออสหน้าไ่ม่สวย ยอดตก ฮอนด้าเลยแซง ส่วนซิวิคแพงเกินยอดไม่วิ่งมีได้มีเสียพอกัน	neg
สมูทอีเป็นบ้าไรไม่รู้อ่ะ ใช้แล้วแสบชิบหาย แต่ถามว่าสะใจมั้ย เออ เช้ามาสิวหายเรย	neg
อยากซื้อไว้ขับเล่นสักคันแต่พอดูรายการค่าบำรุงรักษาแล้ว แพงกว่า Honda jazz ผมอีก	neg
อยากได้ผ้าอนามัย ต้องเอา โมเดสแบบไม่มีปีกเท่านั้นนะ แม่งต้องเสียตังซื้อทุกเดือน	neg
อห คงไม่ซื้อทุกอัน แต่ใจคิดว่าจะไปลองแต่งหน้าที่ sephora ก่อนตัดสินใจซื้อ 55555	neg
ออเจ้าไม่เอาหรอก ตักน้ำซุปยากชิบหาย คงต้องใช้ช้อนเด็กเพิ่งเกิดตักกินน้ำซุปอะ	neg
อะไรก็หมี่หยกเป็ด งั้นขอเดาว่าพี่โฮมเป็นพนักงานเอ็มเคค่ะ อิสัด ไทม์มิ่งแบคฮวี	neg
อะไรคือแม่เสนอยาริส ซิตี้ ซีวิคแต่ได้มิวเอ็ก ตีดภาพมาที่กูเสนอแจสได้มิราจ บ้าบอ	neg
อิ่มมากเลยก้อน ท่าจะให้ดีเปลี่ยนเกี๊ยวซ่าเป็นอาหารอย่างอื่นน่าจะได้นะ เบื่อแล้ว	neg
อีกละอยู่ก็ไปหยิบbreezerมากินแต่ที่บ้านเหลือแค่รสสตอไม่อร่อยเลอชอบพีชมากกว่า	neg
เอาง่ายนะครับคนกินรีกิน285อาจจะไม่ชอบ เพราะรถชาติจะออกไปทางเเสงโสมหงทองมากกว่า	neg
โอ้ยยยยยยยยยยย Anessa สูตรผสมshimmer เลิกผลิตแล้ว   นุอยากได้	neg
โอ้ยหงุดหงิดผ้าอนามัย กาวไม่คิดจะติดกางเกงหรอกมั้ง แม่งติดแต่ตัวแม่งเอง อีเหี้ย	neg
‘มาสด้า’ ออกโรงชี้ สาเหตุที่ฟ้องร้องเรียกค่าเสียหายจากลูกค้า 95 ล้านบาท ชัดเจน	neg
กฏหมายห่วย หวังแต่ผลประโยชน์ของตัวเอง ไม่นึกถึงสุขภาพและเสียงส่วนมากของ ประชาชน	neg
คนเคยขึ้นรถเบนซ์ บีเอ็ม กินอาหารหรู เสื้อผ้าแพง อยู่ดีให้นั่งtoyota คงไม่ใช่นะ	neg
ค่ายนี้ขนาดเบียร์สิงห์ที่เคยอร่อย ทุกวันนี้ยังปรับสูตรลดต้นทุนซะรสชาติไม่เอาอ่าว	neg
เควสชั่นของวันนี้คือ เมื่อไหร่เบียร์หมีจะกลับมา กูไปมาทุก 711 ไม่มีสักที่ อิเวน	neg
จะสอบให้เสียเวลาทำไม ก็รู้ไคำตอบอยู่แล้วว่า แหวนแม่ให้มา นาฬิกาเบียร์สิงห์ให้ทาน	neg
จ้าของร้านเหล้าฉุนขาดเหตุเจ้าหน้าที่จะสั่งปิด ข้อหามีป้ายเครื่องดื่มช้างในร้าน	neg
ใช่ กะทะดำไม่ดีเลย ไม่อร่อยด้วย บางห้างยังเป็นกะทะทองเหลืองอยู่ต้องยอมที่นั่น	neg
ซื้อแล้ว อย่าลืมเข้าศูนย์ให้ตลอดนะครับ เดี๋ยวเคลมคอนโซลไม่ได้เหมือนเทียน่านะเอ่อ	neg
ได้อีกทีหลังมิถุนาเลยมั้ง นิสสันนี่ก็หมดตัวละ ไม่น่าหาเรื่องเลยกูอ่ะ ฮืออออออออิ	neg
ทรูหมดโปรลด 50% ไม่แจ้งลูกค้าหรือครับ คือคุณลูกค้าต้องจดจำเองใช่ไหมครับที่เข้าใจ	neg
นั่นไงครับ แม่งหาคนหารบาคาดี้แล้วกูก็โดนด้วย หนูเห็นพี่เป็นคนมีเงินหรอเจี๊ยบ	neg
นี่หรือall new accoed ออกแบบได้มากเสียดายที่เป็น FC honda ทำดีมาตลอด เศร้า	neg
เนี๊ยก็กินง่ายแบบเนี๊ย มันถึงกินได้ไม่หยุดเสียที kuเลิฟ รีวิวเซเว่น kulovmax7	neg
เบื่อ iqos สีเดิม ใช่ไม๊คะ วันนี้มีปลอกมาให้ชมจ้าาาา iqosholder iqosthailand	neg
ผมกินมอลลี่ครับ แดกสิงห์โง่ ไพน์ละ 150 ร้านซอยผมแม่งรีโนเวทไม่เสร็จสักที เซ็ง	neg
ผมเป็นติ่ง honda แต่เหนรุ่นนี้บอกคำเดียวว่า ใครซื้อ HRVตัวท๊อปมา ถือว่า พลาด	neg
ผ้าอนามัยคือของที่สิ้นเปลืองมากนะ แล้วถ้าแพ้ผ้าอนามัยอีก เปลืองเงินคูณ2อ่ะบอกเลย	neg
ผ้าอนามัยแม่งเย็นมาก เย็นจนออกร้อน อ่าาาาาห์ กลัวฮีเป็นไข้จัง ไม่รู้จะทำตัวยังไง	neg
ฟอร์จูนเนอร์24ถ้าไมเนอร์เชนจะปรับแรงม้าเพิ่มใหมครับ เพราะตอนนี้แรงน้อยสุดในตลาด	neg
ไม่แดกแล้ววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววววว	neg
ยาเสพติดโทษน้อยกว่าอีก ปัญญาอ่อนมากประเทศนี้ ประสาทแดก สงสัยเกรงใจบริษัททำบุหรี่	neg
รถอืดเป็นที่ท่ออินเตอร์คุลเลอร์นาวาร่าครับรถ10ปีครับอยากรู้คนับขอคำแนนำหน่อยครับ	neg
รอบนั้นซัดแสงโสมเพียวครึ่งขวดคนเดียวอ่ะ ท้องว่างด้วย ไม่อ้วกพี่คงไม่ใช่คน 555555	neg
สาขาแถวที่บ้าน ไม่ค่อยเติมซูชิ หน้าซาลม่อน ให้รอจนอิ่มกว่าจะเติมที สาขาอุตรดิตถ์	neg
สิงห์เชียงราย ขายให้ ลีโอ ปทุม เอาน่าาา ขอละกัน เบื่อแค๊บหมู มากินเตี๋ยวเรือบ้าง	neg
สีประตูสวยทุกยี่ห้อครับ ส่วนตัวผมนะ แต่มิตซู นิสสัน มันดูเด๋อ นอกนั้นเทห์หมดหละ	neg
อยากได้นาร์เยียวยาหัวใจ งานวันนี้เหี้ยมาก แต่ลืมไปว่าตอนนี้เค้าอยู่คนละประเทศ	neg
อิสัส นั่งแดกแมคเจอผชคนนึงหน้าคุ้นแต่งตัวโคตรชิวนึกว่าคนแถวนี้ เจอผกกฟรีแลนด์	neg
เอ็มเคคคคคค เมิ๊งงงงงงง เกร๊ดดดด ละเสือกมีสาขาใกล้ออฟฟิศ ฮือ เด่วกลางวันศนี้เจอ	neg
ไอควายบุหรี่ไฟฟ้านี่จิงจังยิ่งกว่าเรียนสะอีกซื้อแล้วก็แดกไปด้วยนะ ไม่มีประโยชน์	neg
Ford focus ecoboost เป็นรถที่ดีมากเสียอย่างเดียว โรงงานระยองห่วย fordthailand	neg
Chr ห้ามทำ กลัวเสียภาพลักษณ์ แต่ฟอร์จูนเนอร์ทำแท๊กซี่ได้ ไม่เสียภาพลักษณ์หรือ 555	neg
Urban decay all nighter concealer นอกจากปกปิดดีแล้วก็ไม่มีอะไรดีอีกเลย จบการรีวิว	neg
กินสาหร่ายมาชิตะ กับเบียร์ไฮเนเก้น โคตรไม่ไหวอะ มันทำให้เบียร์ขมขึ้นไปอีก พักก่อน	neg
ขนาดกุปวดท้องน้อยธรรมดา กูยังไปหาหมอ ตรวจภายใน นี่ปล่อยขนาดนี้หนิ ประสาทตายพอดีกุ	neg
ครีมกันแดดป่ะ นี่ว่าแอนเนสซาหน้ามันมากกกก ส่วนบีโอเร แพ้จ้า สิวผดขึ้นเต็มหน้าเยย	neg
คือต้องใช้วันเว้นวัน ใช้ทุกวันปากแหก เหนื่อยอะ คิดว่าอินนีสฟรีจะอ่อนโยนกะชั้นแล้ว	neg
เครื่อง 18L civic ยังเป็น SOHC อยู่เลยครับ ทุกวันนี้รถทุกคันเป็น DOHC กันหมดแล้ว	neg
จะรุ่นไหนก็แล้วแต่  ไฟฟอร์จูนเนอร์แม่งสว่างยันดาวพุธ สว่างกว่าอนาคตกุอีกกกกกกก	neg
ถ้าเท่าบุหรี่มวน พวกมึงก็ควรจับคนพกบุหรีมวนด้วยสิ สรุป สุขภาพของกู มึงอย่ามาเสือก	neg
ถ้าบุหรี่ไฟฟ้าถูกกฎหมาย บุหรี่จริงคงเสียประโยชน์มากสินะ อุ้มกันไป จ่ายภาษีเยอะนี่	neg
ทำไมลีโอมันไม่อร่อยเลยอะ ที่เคยกินมันอร่อยกว่านี้อะ ใครทำอะไรกับลีโอ ทึ้งหัว	neg
ทำไ้มเราว่าราคาแพงเกินคุณภาพกับรสชาติสงสัยค่าที่ในshowdcแพง กลับไปกินร้านประจำต่อ	neg
ที่เซลทรัลโคราช ก้ไม่มีรายชื่อที่ไม่ร่วมรายการ แต่ทำไมไปแร้วเค้าบอกไม่มีโปรนี้ค่ะ	neg
น่าเสียดายที่แอคคอร์ดตัวใหม่ไม่สวยแบบนี้ โดยเฉพาะไฟท้ายที่ไม่ลงตัว มาเป็นติ่งแหลม	neg
ปกติกินแต่ smirnoff breezer อ่ะ spy นี่ไม่ค่อยกินละหลัง full moon ยิ่งไม่ค่อยกิน	neg
เป็นโคโลญแบบunisexอยู่แล้วอ่ะ เราก็ใช้Pomegranate Noir เป็นแค่โคโลญแต่แพง ฮือออออ	neg
พอเลยคราวที่เเล้วก็หลอกให้กิน เมาอย่างหมาเลย ทิ้งเจ้กันหมด สภาพตอนนั้นน่าสงสารมาก	neg
ภาษีบุหรี่ไทยขึ้นเยอะน่ะแต่บุหรี่นอกไม่ขึ้นจับไฟฟ้าอีกน่าจะมีเงี่ยนงำน่ะ	neg
มันเป็นสิ่งที่คนเกินครึ่งประเทศอยากพูด เบียร์ช้างผมแพงเหลือเกินผมวัยรุ่นสร้างตัว	neg
ไม่มีสำนักงานใดในโลกหล้าจะทำตัว _มา เท่าสำนักงานทรัพย์สิน มธ แรงมากกกกกกกกก	neg
ราคานี้สมน้ำสมเนื้อคับยังงัยก้ฟอร์ดยุแล้วคับผมครอบครัวฟอร์ดซื้อรถก้ฟอร์ดคับชอบมาก	neg
รีวิวเหล้าฮันเดรด กินแล้วภาพตัดของแท้ ตื่นมาอีกทีตอนอ้วกอ่ะ ตอนตื่น ปวดหัวมากโอ้ย	neg
เราใช้ กาวติดแน่นจนผ้าอนามัยติดไปกับกางเกงในเลย 555 ซักไปสองรอบกาวยังออกไม่หมดเลย	neg
ล่าสุดแดกไก่ทอดแมคไปชิ้นเท่าบ้านเลย เฟรนฟรายอีกกล่องใหญ่ 555555 ไม่ต้องผอมละอีสัส	neg
ลิปอินนิสฟรีทำปากแห้งเว่อแพงก็แพงกูจะซื้อมาทำไมเนี้ยยยยยยยย แตกทั้งปากเลยไม่คุ้ม	neg
วันนี้แม่ไปกินฮอทพอทละก็มาบ่นให้ฟังว่าไม่อร่อยอย่างนั้นไม่อร่อยอย่างนี้5555555555	neg
วีโก้นี้เข้าโค้งทีชอบกินเลนเยอะผมก็เกือบชนกับรถวีโก้เพราะแกขับกินเลนเข้ามาเยอะมาก	neg
อดรางวัล เป็นครั้งที่เท่าไรแล้วงือไม่เคยมีดวงกะเค้าเลย เสียใจ เสียใจ	neg
เอาจริงถ้าเห็นพยาธิเป็นเม็ดกลมขนาดนั้นต่อให้สุกกูก็บ่าแดกเด้อจะอ้วกกก บาบีก้อน	neg
โอ๊ยปิดปรับปรุงตั้งนานไปกินสาขาอื่นก็ไม่เหมือนสาขานี้ต้องหาวันว่างไปสะแล้ว	neg
ประเทศกูมี เพลงนี้ไม่ผิด ถูกทุกข้อ ไว้อาลัยกับความยุติธรรมของประเทศนี้ นาฬิกาหรู	neg
กะบะมาสด้าออกแบบไมสวยไม่ว่ารุ่นไหนไม่ค่อยโดนถ้าเทียบกับยี่ห้ออื่นส่วนรถเก๋งสวยยุ	neg
การกินโซจู+smirnoff+bleezerนี่หยั่งเหี้ยอะ ฮือ มึนหัวไป 2 วันเต็มอะ กว่าจะหาย55555	neg
กำลังเปลี่ยนรถมาใช้ revo 24 ครับแต่กลัวอัตราเร่งไม่ดีส่วนตัวใช้ vigo 30 อยู่ครับ	neg
กูประกอบธุรกิจเสียภาษีถูกต้องขับ อัลเมร่าติดแก้สที่ยังผ่อนไม่หมด หี	neg
ควยกฏหมายประเทศไทย เจ้าหน้าที่รัฐหัวควย มาจับกูได้เลยกูชินแล้ว ช้างสามขวดเอง55555	neg
แค่บุหรี่ไฟฟ้าทำขนาดนี้ ทีอิเปรี้ยวกุเห็นตำรวจถ่ายรูปด้วยอย่างกะเจอดาราแสรดดดด	neg
ฆ่าหั่นศพเปรี้ยวหนีตั้งหลายวัน นั่งคุยกับตำรวจ สบายใจ อันนี้บุหรี่ไฟฟ้า จับ ลากส่ะ	neg
จะสูบอะไรก็ไม่ว่าหรอกครับ แต่กรุณาไปสูบใต้ลม แค่นั้นแหละครับที่อยากจะขอ  กูเหม็น	neg
ชิหัย ใช้ผ้าอนามัยแบบเย็นละแสบ อมก55555555555 อย่าบอกนะว่าแพ้()	neg
ใช้ Vios อยู่ขับขี่สบายราคาไม่แพงถ้าเทียบกับความล้ำนำสมัยของรูปทรงของรถและดูหรูหรา	neg
ใช่เนื้อหมูบางมาก ทุกสาขาที่ไปกิน เซ็นลาดพร้าว บิ๊กซีรัชดา เดอะมอลล์งาม บา	neg
แต่แม่งดูดสะเอง  บางคนเอาไปตั้งบนโต๊ะทำงานบางคนนี่ยืนดูดหน้าโรงพัก งงใจกะพวกมัน	neg
ถ้าคุณเลือกเพื่อไทย คุณจะได้คนเก่งมาทำงาน ถ้าคุณเลือกพลังประชารัฐ คุณจะได้ไอ้ตูบ	neg
ถ้าเผ็นผมนะจะอัดวีดิโอให้ด้วยอยากจะรู้ว่าจะพูดว่างัยแล้วทางตำตรวจจะจัดการยังงัย	neg
ถ่ายที่ไหนทำไมดูดีจังวันก่อนไปทานที่โรบินสันฉะเชิงเทราของน้อยมากไม่น่าเข้าไปทานเลย	neg
ถ้าลุงกับพวกกกตเป็นเด็ก แล้วจับกลุ่มเล่นกัน กูคงเรียกได้อย่างเดียว ไอ้เด็กเหี้ย	neg
ถึงยุคผ้าอนามัยลายคิตตี้ โฆษณาบอกอย่าลืมสะสมให้ครบ6แบบนะคะ เดี๋ยวนะ	neg
ทำตลับชาแนลแตกอ่ะ อิเหี้ย ฮือ แง ลิปก็เลอะ ตลับแป้งกูก็แตก อิเหี๊ยย ฮือ ชาแนล ฮืออ	neg
โทนเนอร์ของนีเวียร์ซื้อมาใช้ครั้งเดียว เพราะแพ้ ใช้แล้วเป็นผดขึ้นที่หน้าเลยเลิกใช้	neg
นิโคตินไม่มีแต่ติดเชื้อโรคที่มาจากปอดคนที่มีเชื้อผ่านไอนํ้าที่ออกมาในปริมานมากแทน	neg
เบียร์ช้างต้นทุน ขวดละไม่ถึง 50 บาท เม่งขาย 120 บ้าไปแระ นี้เขาเรียกว่าค้ากำไรเกิน	neg
ปกติไม่ค่อยแดกนํ้า เข้า711 แดกแต่เบียร์ แต่ไม่แดกเบียร์สิงห์น่ะ อาชาเท่านั้น 555	neg
ผมรู้สึกว่าคุณไม่น่าไปเสือกว่าคนอื่นที่เขาซื้อซีวิคไงครับ เสือกมาเสือกกลับหายกันนะ	neg
ผ่านแอพมาแล้ว กร๊ากกกกก ถ่ายให้เพื่อนละแม่งติดฟิลเตอร์พอดี ลิปที่กูทาคืออิ mamonde	neg
